id,review
tt6966692,"Green Book invites you to come along for the ride, the comfort food, the socio-political sparks and the laughs."
tt6966692,Distinctive and amusing turns by Viggo Mortensen and Mahershala Ali make Peter Farrelly’s first solo feature outing a lively and likable diversion.
tt6966692,"There’s clearly a more nuanced drama to be made from this story but given the scale, there’s still a lot here to praise."
tt6966692,"Green Book is a thoroughly predictable and conventional true-life drama, but at least Viggo Mortensen and Mahershala Ali make for decent company along the road."
tt0055031,"On the point of the fundamental issue in the Nazi war guilt trials that were held in Nuremberg, Germany, after World War II, Stanley Kramer, the producer-director, has pinned a powerful, persuasive film. The major weakness, perhaps, of the whole thing is that it is inevitably compressive and sometimes glib. The strength and wonder of it is that it manages to say so much that still needs to be said."
tt0055031,"Though unrelentingly bleak, Judgment at Nuremberg is absorbing from beginning to end."
tt0055031,"There are no surprises in the direction, and Abby Mann's screenplay plays the expected tunes, but there's enough conviction on display to reward a patient spectator."
tt0055031,"Judgment at Nuremberg is twice the size of the concise, stirring and rewarding production on television's Playhouse 90 early in 1959. A faster tempo by producer-director Stanley Kramer and more trenchant script editing would have punched up picture."
tt0055031,"Gavin Lambert summed it up: An all-star concentration-camp drama, with special guest-victim appearances."
tt0055031,"On the whole, Director Kramer has almost arrogantly exceeded his judicial warrant. He has also crudely mismanaged both actors and camera, and has carelessly permitted several reels of fat to accumulate around the movie's middle."
tt0055031,"Grandstanding 1961 courtroom drama about the Nazi war trials, courtesy of producer-director Stanley Kramer, breast-beating screenwriter Abby Mann, and an all-star cast—watchable enough on its own terms, but insufferably glib next to something like Shoah."
tt0089881,The triumphant masterpiece of Akira Kurosawa's fertile twilight.
tt0089881,"In Ran, the horrors of life are transformed by art into beauty. It is finally so moving that the only appropriate response is silence."
tt0089881,"One of the 10 best films ever made, period."
tt0089881,"Kurosawa pulled out all the stops with Ran, his obsession with loyalty and his love of expressionistic film techniques allowed to roam freely."
tt0089881,"Stands separate from the rest, in a pantheon, a true cinematic masterwork of sight, sound, intelligence, and most importantly--passion."
tt0089881,"In many respects, it's Kurosawa's most sumptuous film, a feast of color, motion and sound: Considering that its brethren include ""Kagemusha,"" ""The Seven Samurai"" and ""Dersu Uzala,"" the achievement is extraordinary. [01 Dec 2000, p.26]"
tt0089881,It’s a dazzlingly successful addition to [Kurosawa's] distinguished career.
tt0089881,"The Japanese title means chaos, and that is what is let loose when a powerful king foolishly tries to release the reins of power, in the hopes of enjoying a peaceful old age."
tt0089881,"A magisterial film, but not quite a great one."
tt0089881,"Save for one startlingly staged battle sequence. . .might as well have been titled ""Also Ran."""
tt0112641,"Scorsese tells his story with the energy and pacing he's famous for, and with a wealth of little details that feel just right."
tt0112641,"Whether or not Casino meets your expectations, it delivers the rush you only get from an audacious gamble."
tt0112641,"Several flaws, mostly minor, keep Casino on a plateau slightly below that of the director's best (Mean Streets, Raging Bull, Taxi Driver, Goodfellas)."
tt0112641,A 2-hour classic wrongfully stretched into three.
tt0112641,"Visually impressive, splendidly performed, thematically significant, this is a movie in full possession of every key cinematic asset except one -- a solid script. Casino is a polished vehicle with an untuned engine."
tt0112641,Simultaneously quite watchable and passionless.
tt0112641,"One of the ironies of Casino is that even though Scorsese is interested in the story's wider implications, he focuses so much energy on that unsavory romantic triangle that he and the film lose sight of the larger issues."
tt0112641,"As anthropology, it's fascinating, and everything about the production is first class. But the human drama at the heart of this movie is stillborn."
tt0112641,"It's an ambitious film -- but also a scattered, unfocused one."
tt0112641,Roll past this casino.
tt0120382,A gemlike picture crafted with rare and immaculate precision.
tt0120382,"Delicately subversive, hypnotically sardonic, full of terror, banality and wafer-thin lyricism."
tt0120382,That rare cinematic experience-a movie so close to pure perfection that it seems a shame to spoil it by even reading a review beforehand.
tt0120382,"Achieves a kind of beauty through its overlaying enigmas, and Carrey."
tt0120382,Hollywood's smartest media satire in years--and a breakthrough for Jim Carrey.
tt0120382,"A smart, engaging movie."
tt0120382,"Warm, affecting and refreshingly shtickless, he (Carrey) occupies center stage here through sheer, beguiling force of personality."
tt0120382,A cool indictment of television's near-irresistible pandering to the inner peeping tom.
tt0120382,"Undeniably provocative and reasonably entertaining, The Truman Show is one of those high-concept movies whose concept is both clever and dumb."
tt0120382,"It's unusually provocative and challenging for a Hollywood movie and, surprisingly, allows the audience to piece things together without too much external direction."
tt0469494,"There Will Be Blood is ferocious, and it will be championed and attacked with an equal ferocity. When the dust settles, we may look back on it as some kind of obsessed classic."
tt0469494,"There Will Be Blood is, in fact, not a historical saga; rather, it's an absurdist, blackly comic horror film with a very idiosyncratic satanic figure at its core."
tt0469494,Daniel Day-Lewis stuns in Paul Thomas Anderson's saga of a soul-dead oil man.
tt0469494,An enthralling and powerfully eccentric American epic.
tt0469494,"Boldly and magnificently strange, There Will Be Blood marks a significant departure in the work of Paul Thomas Anderson."
tt0469494,"For a story that's all about the harnessing of fateful chthonic forces, Paul Thomas Anderson has dug deeper than ever before, and struck black gold."
tt0469494,"For bleakness, the movie can't be beat -- nor for brilliance."
tt0469494,"The film is above all a consummate work of art, one that transcends the historically fraught context of its making, and its pleasures are unapologetically aesthetic. It reveals, excites, disturbs, provokes, but the window it opens is to human consciousness itself."
tt0469494,"Ambitious, deeply flawed and studded with sequences that achieve pure, majestic greatness."
tt0469494,"Unfortunately, the film's final third is poorly focused and, while there is a clear conclusion, it feels strangely hollow."
tt0457430,"This is like no movie you've seen before, a haunting mixture of horror, history and fantasy that works simultaneously on every level."
tt0457430,"This intense film, a mix of horror, fantasy, and history that convinces on all those levels and mixes them up with dizzying brio, is a searing cinematic experience, a beautiful, terrifying vision from writer-director Guillermo del Toro."
tt0457430,"Literally and figuratively marvelous, a rich, daring mix of fantasy and politics."
tt0457430,"Pan's Labyrinth Like his terrific 2001 ""The Devil’s Backbone,"" Mexican horrormeister Guillermo del Toro's new movie offers us both real-life and fantastical monsters, and if you know his work, you won't waste time figuring out which to root for."
tt0457430,A brilliant work of the imagination capable of truly seizing and igniting our fantasies.
tt0457430,"This is a true fairy tale, and one of the finest fantasy pictures ever made, but please do not take your young children to see it unless you want them to be scarred for life."
tt0457430,The lack of family friendliness does not diminish what del Toro has achieved with this magical motion picture.
tt0457430,"Suspended between the brutally graphic and flights of lyrical fancy, Pan's Labyrinth unfolds with the confidence of a classical fable, one that paradoxically feels both timeless and startlingly new."
tt0457430,"The performers are all good with Baquero poised and beautiful as Ofelia and Verdu vital and spirited as the rebellious Mercedes. Lopez gives an extraordinary performance as the bestial captain, an irredeemable villain to rank with Ralph Fiennes' Nazi in ""Schindler's List."""
tt0457430,"There's plenty of blood -- both literal and figurative -- coursing through the veins of Pan's Labyrinth, a richly imagined and exquisitely violent fantasy from writer-director Guillermo del Toro."
tt0105695,"Simultaneously heroic and nihilistic, reeking of myth but modern as they come, it is a Western for those who know and chrish the form, a film that resonates with the spirit of films past while staking out a territory quite its own. [7 Aug 1992]"
tt0105695,"Clint Eastwood has crafted a tense, hard-edged, superbly dramatic yarn that is also an exceedingly intelligent meditation on the West, its myths and its heroes."
tt0105695,"The cast is universally strong. Hackman, Freeman and Harris don't do anything they haven't done before, but the roles suit their personae to a degree where they approach archetypal status."
tt0105695,"This dark, melancholic film is a reminder -- never more necessary than now -- of what the American cinema is capable of, in the way of expressing a mature, morally complex and challenging view of the world. [7 Aug 1992]"
tt0105695,"Unforgiven is the most provocative western of Eastwood's career, and with Gene Hackman, Morgan Freeman and Richard Harris along for the ride, it's also the most potently acted."
tt0105695,It's the actor/director's best movie - and the best Western by anybody in over 20 years. [7 Aug 1992]
tt0105695,"Plays out its drama with enough old-fashioned sobriety to lend the proceedings a classical air, offering the comfort of familiarity rather than the thrill of discovery. [13 Aug 1992]"
tt0105695,"Though the movie is riddled with memorable scenes of violence, its pace is slow -- too slow. It has an epic sprawl, but it's not an epic. It's more like a bloated fairy tale. [7 Aug 1992]"
tt0105695,"If Eastwood had any emotional depth as an actor, the character's anguish might come through."
tt0105695,"At the last, we're left with a film that tries to doll up a conventional genre with hints of depth, hoping to disguise the cross-dressing by putting it in the shape of an epic. Murnau, Mizoguchi, Ford, even you authors of the Book of Genesis, rest easy. [12 Oct 1992]"
tt6791350,"Guardians of the Galaxy Vol. 3 mixes Gunn's usual wacky action and laugh-out-loud humor with a grounded, emotional story to create something special."
tt6791350,"For all the emotional resonance and action-packed blockbuster mayhem in Guardians of the Galaxy Volume 3, it’s still got a lot of impish nonsense, jarring tonal shifts, and enough morbidity and outright gore that it’s now abundantly clear that the PG-13 rating doesn’t mean anything more. This is a movie that will probably traumatize some kids and maybe a few adults."
tt6791350,"Guardians of the Galaxy Vol. 3 isn’t just the ideal sendoff for this group, it’s the best MCU film in years, and a reminder of how much fun and moving the Marvel Cinematic Universe can actually be after film-after-film of recent disappointments. The Guardians of the Galaxy were the best corner of the MCU, and Gunn has created the perfect goodbye to this gang of misfits."
tt6791350,"The Guardians of the Galaxy deliver their swan song in Vol. 3 and it’s a rockin’ good time. Through Rocket’s tragic origin story we’re given a new appreciation for this whole family of lovable malcontents. And even though the plot has a bit too much going on, some of the humor feels stale, and Adam Warlock was woefully underused, the cast’s incredible chemistry and James Gunn’s soulful style remain unlike anything else in the MCU, and this movie sends them out on an emotional and action-packed high note."
tt6791350,"A space adventure that is alternately funny and upsetting, featuring a literal menagerie of the strange and unconventional."
tt6791350,"Watching his Guardians of the Galaxy, Vol. 3 is to see a director who knows how to balance corporate need with personal blockbuster filmmaking. Mostly."
tt6791350,"These pictures have grown less cute, less charming and less fun with each passing installment, and this one just drags as it meanders towards its over-hyped lump-in-throat finale."
tt6791350,The film undermines its initial sense of intimacy and momentum with a stop-and-start story structure that by and large exists to make as much room as possible for its characters’ banter.
tt6791350,"And that, perhaps, is the real fatal flaw of ""Guardians of the Galaxy Vol. 3."" Gunn's first two movies felt different. They stood out from the pack and had their own unique personality. But ""Vol. 3"" feels like more of the same. I'm not suggesting Gunn and company are phoning it in this time around, but it certainly feels like the magic has faded. Whatever alchemy the filmmaker worked to make the first two ""Guardians"" movies memorable has evaporated into the ether."
tt6791350,"It’s not a disaster, and it doesn’t lack for ambition. But it’s wildly uneven and kind of blah, if that can be said of a movie with nonstop, often incoherent action, self-aware needle drops and not nearly enough smart-aleck quips from a cast we’ve seen deliver plenty of them in the past."
tt1130884,"DiCaprio, in his most haunting and emotionally complex performance yet, is the vessel Scorsese uses to lead us through the film’s laby­rinth."
tt1130884,"Even when it's clear Scorsese has decided to employ fakery and allow it to be obvious, it's done with elegance and beauty."
tt1130884,"It's not a great movie so much as it is great moviemaking. It's basically a potboiler genre film, a B-movie with big talent attached."
tt1130884,It's a pleasure to experience Scorsese as a circus master. One just hopes he doesn't continue in this vein.
tt1130884,"Since more attention has gone into filigreeing details into each scene than worrying about the way they'll fit together, the rattletrap engages you moment-to-moment, even as the overall pacing stops and lurches alarmingly."
tt1130884,Shutter Island is a bear hug to cinema while it’s also an occasionally tart valentine to genre.
tt1130884,"This gruesome thriller set in a fogbound insane asylum is incomprehensible and fatally flawed, but having said all of that, I will also say this: It never seems anything less than the work of a skillful film buff. Mr. Scorsese may be a smart aleck, but he’s a professional smart aleck."
tt1130884,"It’s not bad, but as Scorsese, America’s greatest living filmmaker and film history buff should know, even Hitchcock came up short on occasion."
tt1130884,Shutter Island is slumming: minor but enjoyably nuts.
tt1130884,"The ending is powerful..., but Shutter Island is a long slog."
tt0167404,"Writer-director M. Night Shyamalan lets the tension rise slowly, leads you everywhere you don't expect, doesn't rip you off and totally freaks you out -- all without stale effects or gore."
tt0167404,Chalk this film up as an unusually intelligent thriller about that which scares us the most: accepting our accidents of fate.
tt0167404,"It's far more loquacious and cerebral than your average run-of-the-mill thriller, but boy, when the relatively infrequent scares do come, they will pull you out of your seat and raise the hair on your arms."
tt0167404,Ultimately affecting mix 'n' match weeper.
tt0167404,Sometimes verges on silliness.
tt0167404,"Ultimately, it has less in common with ""Blair Witch"" than with such quivering lumps of sentiment as ""Ghost"" and Field of Dreams."""
tt0167404,"Borderline dull to sit through, The Sixth Sense is actually rather interesting to think about afterward because of the revelation of its ending."
tt0167404,"Complain all you want about Willis's posturing and the rabbit-in-the-hat ending (predicated as it is on a vast plothole), the film is still a rarity, a studio horror movie focused on a child's traumatic stress."
tt0167404,"At least tries to disturb us, rather than shock us or gross us out, and that is admirable. But it doesn't pull it off, and the movie is indicative of the trouble Hollywood has these days making that most frightening kind of movie -- the kind that lets the audience frighten itself."
tt0167404,"Because the movie never fully engages us, it never quite manages to allay our queasiness about watching the boy's distress."
tt0107290,"As a flight of fantasy, Jurassic Park lacks the emotional unity of Spielberg's classics (""Jaws,"" ""Close Encounters,"" ""E.T.""), yet it has enough of his innocent, playful virtuosity to send you out of the theater grinning with delight."
tt0107290,"For dinosaurs to rule the earth again, the monsters needed majesty as well as menace. And Spielberg got it all right. [14 June 1993, p.69]"
tt0107290,"The movie delivers all too well on its promise to show us dinosaurs. We see them early and often, and they are indeed a triumph of special effects artistry, but the movie is lacking other qualities that it needs even more, such as a sense of awe and wonderment, and strong human story values."
tt0107290,"There's only one kind of movie that Spielberg has truly mastered: the kind that looks like a wide-screen video game complete with loony plot twists and mind-bending special effects. And that's Jurassic Park down to its bones. [11 June 1993, Arts, p.12]"
tt0107290,"It becomes less crisp on screen than it was on the page, with much of the enjoyable jargon either mumbled confusingly or otherwise thrown away. [11 June 1993, p.C1]"
tt0107290,"Spielberg's scary and horrific thriller may be one-dimensional and even clunky in story and characterization, but definitely delivers where it counts, in excitement, suspense and the stupendous realization of giant reptiles."
tt0107290,"The results make poor old King Kong look like something from a Macy's Thanksgiving Day parade. Such is progress. [12 July 1993, p.26]"
tt0107290,"All the imagination and effort (including 18 months of pre-production) that went into making the dinosaurs state-of-the-art exciting apparently left no time to make the people similarly believable or involving. In fact, when the big guys leave the screen, you'll be tempted to leave the theater with them. [11 June 1993, Calendar, p.F-1]"
tt0107290,"There's more soul to be found in any Kong close-up than in this film's overplayed reactions, which are used to instruct us what we should be feeling at any given moment. This is never boring, but I can't recall another Spielberg film that left me with a more hollow feeling."
tt0107290,"Perfectly passable kiddie escapism. It has a thrill or two, and a chill or three, but it has no poetry, little sense of wonder, no resonant subtext (Jungian or otherwise), no art... When it's over, it's gone. Extinct."
tt0268978,"The result is mainstream moviemaking at its highest, most satisfying level."
tt0268978,"Inspiring and largely unsentimental, this is as much a love story as a tale of courage."
tt0268978,"Though the role might seem a real stretch for an actor who just won an Oscar for his Charlton Heston turn as Maximus in ""Gladiator,"" he and the movie ace the test."
tt0268978,"The film makes more apparent than ever that Howard is quite underrated as a filmmaker, possibly because he's been hidden in full view in the mainstream for so long."
tt0268978,Crowe sometimes summons up one of the most powerful depictions of mental illness I have ever seen with barely an eyelid flicker separating manifestations of sickness from utterly sane displays of creative concentration.
tt0268978,"As Nash gets closer to Crowe's own age (and level of dissipation), the performance settles down and becomes first credible and then overwhelming. This is a stupendous piece of acting."
tt0268978,What began as a bold and thrilling story descends into Hollywood clich&#233;. But Crowe and Connelly's work rises above the mush. They make A Beautiful Mind go.
tt0268978,"Howard, and the screenwriter, Akiva Goldsman, have used the book as nothing more than their jumping-off point for an erratic work of fiction that's part mystery thriller and part Hollywood schmaltz."
tt0268978,"Instead of an originally conceived movie that reflects Nash's troubled but brilliant mind, we have one of those formulaically rendered Important Subject movies -- the kind that seem exclusively designed for Best Picture nominations."
tt0268978,"While it's a splendidly acted film, A Beautiful Mind is also a wasted opportunity."
tt0055630,"[Kurosawa] was deliberately combining the samurai story with the Western, so that the wind-swept main street could be in any frontier town, the samurai (Toshiro Mifune) could be a gunslinger, and the local characters could have been lifted from John Ford's gallery of supporting actors."
tt0055630,"Less visceral than the battle scene in Seven Samurai, this is more of a free-for-all, with brute force leaving no room for skill."
tt0055630,"Yojimbo does not cause viewers to ponder deep issues in the way Rashomon does, nor does it possess the epic grandness of The Seven Samurai, yet it must still be considered in the top tier of Kurosawa's films. Stylish, compelling, and involving, it became as much a blueprint for future productions as it is an homage to past ones."
tt0055630,"Something of a textbook example of the perfect crowd-pleaser, Kurosawa’s tale is sociopolitical wish fulfillment via archetypal samurai drama, albeit with a twist or three."
tt0055630,"One of the great samurai pictures, its darkly brilliant premise--the cynical mercenary/master swordsman or yojimbo (bodyguard) who walks into a town feud and plays both evil sides against each other--has been copied frequently, most notably in the Sergio Leone-Clint Eastwood A Fistful of Dollars. But Kurosawa's treatment remains the most savage, thrilling, smart and hideously funny. [26 Jan 2007, p.C2]"
tt0055630,"Though this lacks the epic stature of Seven Samurai, Kurosawa here again shows his mastery of the medium."
tt0055630,"You won't find a more bone-jarring set of fight scenes than the ones on display here, while Mifune's blood-letting drifter offers a masterclass in justice-dispensing cool."
tt0055630,"With Mifune's tongue-in-cheek performance and the wildly stylized battle scenes featuring mallet and pistol-wielding samurai, YOJIMBO may just be the first post-modern samurai film."
tt0055630,"Far from being just another vehicle for Mifune, this belongs in that select group of films noirs which are also comedies."
tt0055630,"Kurosawa's imagery is alway exciting. [25 Oct 1962, p.16]"
tt0040897,"The movie has never really been about gold but about character, and Bogart fearlessly makes Fred C. Dobbs into a pathetic, frightened, selfish man -- so sick we would be tempted to pity him, if he were not so undeserving of pity."
tt0040897,"Like ""The Searchers"", this is so brilliant that the only real effect of the other versions is to make you want to watch the original again."
tt0040897,"Mr. Huston has shaped a searching drama of the collision of civilization's vicious greeds with the instinct for self-preservation in an environment where all the barriers are down. And, by charting the moods of his prospectors after they have hit a vein of gold, he has done a superb illumination of basic characteristics in men. One might almost reckon that he has filmed an intentional comment here upon the irony of avarice in individuals and in nations today...But don't let this note of intelligence distract your attention from the fact that Mr. Huston is putting it over in a most vivid and exciting action display."
tt0040897,A distinguished work that will take its place in the repertory of Hollywood's great and enduring achievements.
tt0040897,"Arguably John Huston's greatest film, this powerful study of masculinity under pressure retains its power."
tt0040897,"One of the best things Hollywood has done since it learned to talk; and the movie can take a place, without blushing, among the best ever made."
tt0040897,John Huston was rarely in better form than he was directing this 1948 study of gold fever and worse obsessions among an unlikely trio of prospectors... Bogart is outstanding as the pathetic bully Fred C. Dobbs.
tt0040897,"One of the strongest of all American movies...The picture is emotionally memorable, though - it has a powerful cumulative effect; when it's over you know you've seen something."
tt0040897,"The Treasure of the Sierra Madre is as enduring a classic as has ever come out of Hollywood, and arguably among the greatest, but the film is admittedly not without its share of rough spots."
tt0040897,"Outrageously Oscar-seeking performances like actor Huston's, coupled with director Huston's comparative conviction with action sequences, work against any yearning for significance. There's a quite enjoyable yarn buried under the hollow laughter."
tt0071853,"What we have here is an historical document of inestimable value, describing in no uncertain terms the terrible and beautiful times before AIDS."
tt0071853,It's still the Holy Grail of crazy comedy.
tt0071853,Nobody ever placed brilliance in the service of silliness quite the way the Python gang did. Monty Python and the Holy Grail is stuffed with both.
tt0071853,A medieval-on-your-ass laff-riot.
tt0071853,"The material is superb, Neil Innes’ music is tremendous and Gilliam’s animations are timelessly brilliant."
tt0071853,"An incredibly silly film of great humor, brilliant design and epic insanity."
tt0071853,"Has a sense of humor that is intellectual, even academic, at heart."
tt0071853,"Silly, sophomoric, and slapped together, but would you want it any other way?"
tt0071853,Still stands as a gloriously silly and twisted send-up.
tt0071853,"Basically an excuse for set pieces, some amusing, others overdone."
tt0477348,"Joel and Ethan Coen's adaptation of Cormac McCarthy's 2005 novel is an indisputably great movie, at this point the year's very best."
tt0477348,"A scorching blast of tense genre filmmaking shot through with rich veins of melancholy, down-home philosophy and dark, dark humor, No Country for Old Men reps a superior match of source material and filmmaking talent."
tt0477348,"The most measured, classical film of their (Coen Brothers) 23-year career, and maybe the best."
tt0477348,"The breath of cinematic life, though, the sensibility, the energy, belong to Joel and Ethan Coen, and this is their stirring success."
tt0477348,It’s a near masterpiece.
tt0477348,"It's the most ambitious and impressive Coen film in at least a decade, featuring the flat, sun-blasted landscapes of west Texas -- spectacularly shot by cinematographer Roger Deakins -- and an eerily memorable performance by Javier Bardem, in a Ringo Starr haircut."
tt0477348,"It’s mostly an off-kilter road trip that accomplishes what the Coens do best - seamlessly merging drama, violence, and quirky humor into a whole."
tt0477348,"As pure craftsmanship, No Country for Old Men is as good as we’ve ever gotten from Joel and Ethan Coen. Only “Fargo” is more satisfying (it’s also a comedy, which this one isn’t)."
tt0477348,"The Coens' typically superior filmmaking sustains the electrifying mood for most of the picture, but they are undone by being too faithful to the source novel by Cormac McCarthy."
tt0477348,"Beyond question a return to the dark, simmering days of their best work, in “Blood Simple” and “Miller’s Crossing.”"
tt0266697,"It remains to be seen whether Kill Bill is merely a skilled slice of juvenilia or a pastiche with real emotional and thematic underpinnings, but based on Tarantino's storytelling command in the first half, it's worth giving him the benefit of the doubt."
tt0266697,"A hyper-violent, hyper-gory, kung-fu grindhouse flick. And there&#8217;s nothing at all wrong with that."
tt0266697,"Is Kill Bill a homage to great Asian action movies? Yes. Is Tarantino trying to outdo his cherished masters (on a budget that dwarfs their films)? Of course. Is there any other point of any of this? Let's see ""Vol. 2."""
tt0266697,"A strange, fun and densely textured work that gets better as it goes along."
tt0266697,"Brilliant, but shallow."
tt0266697,"Though it's a blast to watch, it becomes tiresome over the long haul--25 minutes of Thurman hacking her way through the crowd to get to a woman whose fate we're informed of early on. It's the most climactic anti-climax in recent film history, a no-d'uh coda awaiting the ending it really deserves but never gets. Not this year, anyway."
tt0266697,"An incomplete movie, artlessly cleft in the middle. Cinema interruptus."
tt0266697,"Fun and smart, but undeniably thin, the first installment of Tarantino's action epic is a fanboy fever dream. The clich&#233;s are out in maximum force, tempting any critic fool enough to go one-on-one with the master. (The prize: a Ph.D. in Tarantinology.)"
tt0266697,"When French New Wave directors like Truffaut and Godard paid tribute to Hollywood pulp, they poeticized it and gave it an infusion of feeling. Tarantino&#8217;s tributes are, for the most part, far less complicated: He&#8217;s a fan, and Kill Bill is his mash note."
tt0266697,"Kill Bill is what&#8217;s formally known as decadence and commonly known as crap...Coming out of this dazzling, whirling movie, I felt nothing--not anger, not dismay, not amusement. Nothing. [13 October 2003, p. 113]"
tt0057115,"The final act of The Great Escape is a masterfully sustained piece of action and tension as the various escapees struggle for freedom via train, bicycle, motorbike, row boat and hitchhiking. The Great Escape should always be seen. It reminds us of a history that is all too quickly forgotten."
tt0057115,"McQueen speeding across the German countryside and leaping over the first of two barbed-wire fences leading into Switzerland may be the film's most iconic and enduring image. Dubious or not, it's a triumph of sorts that a tale that ends in war crimes could have such a rousing conclusion."
tt0057115,"Expertly directed and written with an infectious undercurrent of wry humor, this classic WWII POW escape yarn features an all-star cast of hardened Allied prisoners who the Germans have thrown together in a special escape-proof camp."
tt0057115,"One of the all-time great action movies, The Great Escape also features an all-star international cast. The first half of the movie sets up all the various characters who have to drop their prickly differences and unite to outwit their German captors. Steve McQueen as the Cooler King is a genuine classic."
tt0057115,"With accurate casting, a swift screenplay, and authentic German settings, Producer-Director John Sturges has created classic cinema of action. There is no sermonizing, no soul probing, no sex. The Great Escape is simply great escapism."
tt0057115,"Producer-director John Sturges has fashioned a motion picture that entertains, captivates, thrills and stirs."
tt0057115,"The Great Escape is that rare war film that doesn’t fully indulge in assumed nationalism, save for the fact that everyone speaks English. Sturges never touches on the essential hollowness and cruel pageantry of war, but he does the next best thing by depicting an international effort where victory, no matter how short-lived, depends on the cooperation of myriad talents, rather than the gruff can-do attitude of an unbreakable chosen one."
tt0057115,"Way too flabby at 168 minutes, but once this 1963 feature gets going it's good, solid stuff, directed with an unusual lack of rhetoric by John Sturges."
tt0057115,"Uneven but entertaining World War II escape drama, which even when it first appeared seemed very old-fashioned. Worth seeing the last half hour, if nothing else, for one of the best stunt sequences in years: McQueen's motor-cycle bid for freedom."
tt0057115,"There are a few moments when Richard Attenborough as the chief engineer of the whole project demonstrates some impressive strength and poise. But for much longer than is artful or essential, The Great Escape grinds out its tormenting story without a peek beneath the surface of any man, without a real sense of human involvement. It's a strictly mechanical adventure with make-believe men."
tt0042876,"Today, nearly fifty years after it was made, Rashomon has lost none of its fascination or power. It's still a marvelous piece of cinema that asks unanswerable questions of great import."
tt0042876,"The wonder of Rashomon is that while the shadowplay of truth and memory is going on, we are absorbed by what we trust is an unfolding story."
tt0042876,"It was the film that introduced the world at large to master director Akira Kurosawa and his frequent, infinitely watchable star Toshiro Mifune."
tt0042876,"One of the most brilliantly constructed films of all time, RASHOMON is a monument to Akira Kurosawa's greatness, combining his well-known humanism with an experimental narrative style that has become a hallmark of film history."
tt0042876,"Every element in the film, from the dense thicket of forest branches to master cinematographer Kazuo Miyagawa's deceptive framing and lighting design, is precisely calibrated to make the facts more difficult to discern."
tt0042876,"Kurosawa is always worth a look but this is a particular classic that has influenced so much to come, it's almost essential."
tt0042876,"Akira Kurosawa's 1950 masterwork is a chilling, utterly memorable dissection of the nature of human communication."
tt0042876,"Film is still an impressive piece of work, visually and rhythmically masterful."
tt0042876,The film is still one of the most glorious testaments to the frustrations and exhilarations of chasing an unvarnished truth.
tt0042876,"This level of mastery is timeless, and although the movie is overly deliberate at times, when it takes off, it really flies."
tt0084787,"The Thing is a peerless masterpiece of relentless suspense, retina-wrecking visual excess and outright, nihilistic terror, placing 12 men at an Antarctic station while a shapeshifter takes them over one by one."
tt0084787,"The menace of the dark polar night and the claustrophobic confines of the base are utilised to raise the fear, tension and paranoia to unbearable heights. This is a creature that doesn't just hide in the dark, but could be your friend, your colleague, or the girl beside you whose hand you are breaking in a terrified vice-like grip."
tt0084787,"The Thing has emerged as one of our most potent modern terrors, combining the icy-cold chill of suspicion and uncertainty with those magnificently imaginative effects blowouts."
tt0084787,"The Thing is paranoid, bleak, uncompromising, and thankfully devoid of a traditional Hollywood happy ending. Led by Russell, the ensemble cast is outstanding, but the real star of the film is Rob Bottin's imaginative creature effects."
tt0084787,"A paranoia-choked atmosphere is the primary reason why The Thing works as well as it does. The setup is standard stuff, establishing that the characters are isolated and can expect no help from the outside. The realization there could be an alien among them, and any one of them might not be human, is what launches The Thing into a spiral of escalating tension."
tt0084787,"With its fades to blinding white and its atmosphere of testosterone-fueled paranoia, Carpenter's remake hews more closely to the source material — John W. Campbell, Jr.'s 1938 novella ""Who Goes There?"" — than THE THING FROM ANOTHER WORLD and is a masterful exercise in claustrophobic suspense."
tt0084787,"The Thing is basically just a geek show, a gross-out movie in which teenagers can dare one another to watch the screen. There's nothing wrong with that; I like being scared and I was scared by many scenes in The Thing. But it seems clear that Carpenter made his choice early on to concentrate on the special effects and the technology and to allow the story and people to become secondary."
tt0084787,"If it’s the most vividly gruesome monster ever to stalk the screen that audiences crave, then The Thing is the thing. On all other levels, however, John Carpenter’s remake of Howard Hawks’ 1951 sci-fi classic comes as a letdown."
tt0084787,The Thing is too phony looking to be disgusting. It qualifies only as instant junk.
tt0084787,"Carpenter's direction is slow, dark, and stately; he seems to be aiming for an enveloping, novelistic kind of effect, but all he gets is heaviness."
tt0266543,"You could trawl the seven seas and not net a funnier, more beautiful, and more original work of art and comedy than Finding Nemo."
tt0266543,"This time the dad is the hero of the story, although in most animation it is almost always the mother."
tt0266543,"Finding Nemo and its Pixar predecessors tap into the shared gene among the kids and adults that delights in imagination-engaging, eye-tickling and wit-filled storytelling. You connect to these sea creatures as you rarely do with humans in big-screen adventures. The result: a true sunken treasure."
tt0266543,"The humor bubbling through Finding Nemo is so fresh, sure of itself and devoid of the cutesy, saccharine condescension that drips through so many family comedies that you have to wonder what it is about the Pixar technology that inspires the creators to be so endlessly inventive."
tt0266543,"An undersea treasure all the same, and a prodigy of visual energy."
tt0266543,Pixar is so good at what it does that every other kiddie-entertainment purveyor -- including parent company Disney -- flounders in comparison.
tt0266543,"Though the Disney logo is on this movie, there is -- possibly excepting little Nemo himself -- not a single cloying, sentimental Disneyesque creature in it. There is, instead, wit and flair in concept and writing, the trademark of the Pixar people who drove the project."
